product,review,star,gender,age
ヒートテックタートルネックT（9分袖）,"首元をスッキリとさせたい場合は自分に合ったサイズのタートルネックに。

逆に、ボリューム感やユルさが欲しい場合はメンズサイズが最適。
ボリュームとユルさがあっても、首元が重くなりすぎず。しっかり暖か。",5,女性,30代
ヒートテックタートルネックT（9分袖）,"旦那にプレゼントしましたがフィット感、暖かさが格段に違うとのことでした！
首元も暖かく冬はヒートテックがないと過ごせないと思えるくらいみたいです！",5,男性,30代
ヒートテックタートルネックT（9分袖）,"ゴルフ用で購入しました。
ハイネックが欲しかったのですが店頭にはなくオンラインで購入しました。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,買い替え購入。暖かさは充分満足。色のバリエーションが少ないのが不満。,3,男性,60代以上
ヒートテックタートルネックT（9分袖）,着用感も良く暖かさも感じられます。極暖では少し暑いと感じることがあるのでちょうど良いと思っています。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"必ず必要な物です
ユニクロのヒートテックは 冬には絶対必要な お気に入りのタートルネックです",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,首が寒いので冬はヒートテックのタートルがはなせません。セーターの下に着るのにタートルが目立たないように、セーターと同じ色のタートルを着ます。女性用には、グレーがなかったので男性用のSを買いました。丈も長いので暖かいです,5,女性,60代以上
ヒートテックタートルネックT（9分袖）,暖かい、それでいて蒸れないのが良い。北国で荒れた日でも十分でした。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,今年の冬は寒いので、タートルネックがとても重宝してます。もう手放せません。もう一枚買ってしまいました。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"これ一枚で、寒さが違う。
軽いウォーキングや徒歩での買い物もシャツと合う他で調整できるので便利です。
冬から春の寒の戻りまでとても便利に使わせてもらってます。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,肌触り、着心地、伸縮…良いですね～٩(ˊᗜˋ*)و,5,男性,50代
ヒートテックタートルネックT（9分袖）,"定期的に購入させていただいています。
冬はヒートテック以外のシャツは着たことがないです。",3,男性,50代
ヒートテックタートルネックT（9分袖）,以前から着用していて変わりが欲しかったので、注文できた良かった。肌ざわり感、フィット感が良い。(2着購入),4,男性,60代以上
ヒートテックタートルネックT（9分袖）,お気に入りの手編みセーター。着たかったけど、クビがチクチクするからあまり着なかったけど、今年のお正月は着ました。温かいし、買ってよかったです。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,軽くて柔らかく暖かい。寒ければ、ヒートテック二枚重ね。これでかなり暖かいよ❗値段も安いし。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,ネック部分が締め付け気味で、なんとなく落ち着かない。期待したほど保温性が限定的でした。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,"インナーがピチピチなものは好かないのでXXLを購入しました。正解です。コットンタイプの極暖ヒートテックも持っていますがこちらでも問題なさそうです。
",5,男性,20代
ヒートテックタートルネックT（9分袖）,"女性用は袖が短いので、男性用を購入しました。
とても良いです。",5,女性,50代
ヒートテックタートルネックT（9分袖）,"暖かいのはもちろんですが何と言っても9分袖が最高です。
長袖ではインナーの袖が出て来てみっともないが9分袖ならチョロ見えしなくて助かっています。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"フィト感とても良い。
保温力抜群。
着心地OK.
",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"袖が9分丈なので、腕時計が隠れず機能性が優れています。
これを着て冬の北海道を旅しましたが、あまり寒く感じなかったです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"落ち着いた感じの色でいい着心地です
この寒さの中とても重宝してます",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,首まであるのでコレ一枚でものすごく暖かいです。色違いでも欲しいです,5,男性,40代
ヒートテックタートルネックT（9分袖）,インナーとして充分暖かいので、この上にウルトラライトダウンを羽織れば、お手軽に外出出来てます。クルーネックだと首周りの皮脂汚れが気になるので、タートルネックは他のアウターでも重宝してます。,4,男性,50代
ヒートテックタートルネックT（9分袖）,"首周りが緩いハイネックなので、締め付け感がなく良い。また保温性も問題なし。
",5,男性,40代
ヒートテックタートルネックT（9分袖）,膚触りがとっても良くて気持ちが良いので、すごく気に入ってます,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,「ソフトタッチクルーネックT」と重ねて着用しています。脱ぎ着がしやすい為、重宝しています。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"薄いのに暖かいのが良いです。
以前購入した物より暖かい気がします。",5,女性,50代
ヒートテックタートルネックT（9分袖）,主人用に購入。冬でもウールを着たがらない主人にヒートテックタートルはとっても重宝してます。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"インナーウエアとしては、ポリエステルが多い以前の生地よりだと、肌触りは「化繊！」って感じだったけど、アクリルが増えて、肌触りは改善された
但し、生地は薄目かなぁ～
HEAT TECHのモデルには、３種類あるので、ノーマルなら、こんなものかな
ビジネスシーンには、徳利！？＝タートルネックは着れないけど、作業着の下なら、問題ないかと
会社の作業着の下に、着用します
ハイネックよりも、こちらが暖かい！
但し、汗をかくと、襟元からの発熱が出来なくなるのが弱点だけど、
インナーのハーフJIP.って無いので、保温性を第一に考えると、これがBESTでしょう

因みに、D.グレー・黒を１枚づつ購入しました


",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"今回、初めて肌着タートルネックを着て、びっくり。首元の違和感が無く軽く肌触りも良く暖かい。
    ブラックを購入しました、落ち着いた感じで重ね着にも合わせやすく使い勝手も良いです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,何枚も購入しているので、自分なりに気に入ってます。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,パッケージを開けて、手にした瞬間に、薄かったかな、、、と感じましたが、上にセーターを着れば、室内では充分に暖かいです。ウルトラライトダウンジャケットを羽織れば、着膨れせずに外にも出掛けられます。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,ＸＬを購入。全体的にはゆったりして着やすいのだが、手が長すぎて折らないとフィットネスしないので、手の短めの人にも着やすいような七分袖、八分袖のものがあると嬉しい。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"セーターやトレーナーの中に着るのに丁度良いです。
薄くて伸縮性が有り着膨れしなくて、重ね着にもってこいです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"あまりの寒さにヒートテックが欲しいけれど、女性用にはサイズがなくメンズで購入しました。やはり暖かさが違います！
サイズも丁度良く、上にシャツやセーターを着用したら寒さはだいぶ和らぎました。
欲を言えば、首周りに少しゆとりがあると嬉しいです。",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"気軽に着れてタートルは折らずに着ると暖かい。
洗濯してもすぐ乾くし全く縮まない。
店で売ってないのがとても面倒くさい。
来期は店頭でまた普通に売ってもらいたい。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"3XL購入したが私のようなぽっちゃりさんは首も太いのですが、首回りがLサイズと変わらないのは何故？
",1,男性,40代
ヒートテックタートルネックT（9分袖）,とても暖かくて、冬場のサッカー指導で助かっています。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"ちょうどよいフィット感で、薄手でもしっかり暖かくごわつきもありません。
毛玉にもなりにくい生地で、どんな服でも合うようにグレーを購入しました。",5,男性,40代
ヒートテックタートルネックT（9分袖）,夫がヒートテックタートルネックを愛用しています。暖かいです。店舗で購入できるようにしてください。,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,182センチ85キロでＸＬでちょうど良い👍薄くてかさばらないので良い,5,男性,40代
ヒートテックタートルネックT（9分袖）,薄手なので、上物が着やすいのが最高です。タートルネックなので、首元から風が入りません。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,黒のタートルで風が吹いても首まで温かくなり快適です。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,薄い割には暖かいので重ね着するにはいいと思います。,4,男性,50代
ヒートテックタートルネックT（9分袖）,主人用です。これまでのものが少し疲れていたので、購入しました。カラーバリエーションがもう少しあるとうれしいです。店舗購入できてほしいです。,5,女性,50代
ヒートテックタートルネックT（9分袖）,"仕事着のインナーに着用します。 他のチェーン店の温感インナーはすぐに伸びてしまいますが、これはワンシーズン着倒しても問題ないです。昨シーズンは極暖しかタートルが買えなかったので、今シーズンは早めに買い揃えました。
実店舗でも購入できるようにしてほしいです。",4,男性,50代
ヒートテックタートルネックT（9分袖）,息子のスキーのアンダーウエアーが必要だったので購入しました。普段着としても、セーターやトレーナの中に着るのによさそうです。,5,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,シャツの下に着るアンダーとして重宝しています。薄手ですが暖かく寒い日の外出の必須です。あとは洗濯後どれだけ品質が維持されるかですが、お値段はお手頃なので個人的にはワンシーズンもってもらえれば十分だと思っています。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,サイズ感もちょうど良く、寒い中作業を暖かくやり抜く事ができました。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"首周りが寒くて購入しました。
毎日使用しています。冬には必要なアイテムです",5,男性,50代
ヒートテックタートルネックT（9分袖）,子供用に毎年買い足していますが、今年はオンラインのみでしか購入することが出来なかったので、ぜひ来年は店舗でも購入出来るようにして欲しいです。,5,男性,20代
ヒートテックタートルネックT（9分袖）,タートルネックは初めて購入してみましたが、首元までしっかり暖かく、チャレンジしてみて正解でした。次は極暖を試してみたいです,5,男性,30代
ヒートテックタートルネックT（9分袖）,"今までMサイズを購入していましたが、今回Lサイズに。全体的にゆったりしましたが、たるんでなく、フィット感は満足でした。薄くてもほんとに暖かい。
冬の必須アイテムとして次回も買います。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"薄いので重ね着に良いです。
9部袖しかないので、10部袖があったらなあ。",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,毎回、ヒートテックは購入している。今年はタートルネックほしくて店頭に行ったら、店員さんに、オンラインのみですよって。まぁサイズ感は問題なかったのでよかったです。商品の感想は、問題なし。異常なしってとこですかね。消臭機能が前回タイプと違うので加齢臭をどれだけ抑えてくれるか期待します。,5,男性,30代
ヒートテックタートルネックT（9分袖）,暖かく、着心地も良いこと。更に価格も安いので、皆さんに超オススメです。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,Vネックニットのインナーに着るとオシャレだと思う。,5,男性,30代
ヒートテックタートルネックT（9分袖）,タートルネックのヒートテック、店舗にはなくて、でも、どうしても欲しくてオンラインで注文しました。よかったです。,4,男性,50代
ヒートテックタートルネックT（9分袖）,息子のスキーのインナー用に買いました。薄いのでさらっと着れて重ね着できるので便利だそうです。ピタッとするのが苦手なのでワンサイズ上げて着ています。,4,男性,回答しない
ヒートテックタートルネックT（9分袖）,外での仕事が多いため、タートルネックの高さがちょうどよく、非常に愛用しています。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"毎年、冬になると、ヒートテックが大活躍します。
今年も１枚買い足したので、夫が暖かいと満足してました。",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"身体にピタッとするのが苦手で避けてきましたが、あまりの寒さにタートルネックを購入。ゆったり着られるようにXXLを購入しました。
大き過ぎることなく首元も余裕があり、あたたかいです。チラリと見えても恥ずかしいインナー見えじゃなく、重宝しています。
 ヒートテックが直接肌に当たらないよう長袖のコットンシャツを下に着込んで肌の痒みを回避することもできますし、もちろんそれでもちゃんと暖かいです。

同サイズを家族にも買い足しました。様々な身長、体型でも誰も不満無くこのサイズを着用中です。手首、腰まであたたかくて便利です。",5,女性,30代
ヒートテックタートルネックT（9分袖）,首筋の冷え防止に購入しました。インナーとして、薄手なのに暖かいです。,4,男性,50代
ヒートテックタートルネックT（9分袖）,素材が薄でなのでネックが綺麗におりづらかった！敢えておらずに着てみたところオシャレに自然なシャーリング感がでて良い感じでした。結果、お気に入りです！,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"フィット感もいい。
質感もGOOD。
乾燥機はNGですが、すぐ乾きます！
厚手ではないが暖かくて首の締まりも苦しくありません。",5,その他,30代
ヒートテックタートルネックT（9分袖）,主人用に。仕事で極暖は暑いとの事で毎年追加しています。こちら地方ではオンラインでしか買えないけど、絶対的に必要なのでシリーズ続けていただけてるだけでも有り難いです。ずっとXLでしたが2年目には伸びてしまうので、初めてLにしてみた所ジャストで3年は着てもらいたいところです^^;汗かきだけど首元は欲しいと言うわがままボディの救世主ですね！昔はパープル等色展開も良かったのでいつかそうなると良いなと思ってます。,5,女性,40代
ヒートテックタートルネックT（9分袖）,パーカーやトレーナーの下に着ています。厚着はきらいなので、すっきりと着ることができてとても気に入っています。近くの店舗になかなかなくてネットでオーダーしました。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,定番のヒートテック素材で、薄く柔らかい。首元が暖かく、着心地が良い。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"ユニクロさんはもちが良いので何年も前のヒートテックを着てましたが今年
購入してみたらとても薄くなって肌着感覚で着れてモコモコしません。",5,男性,40代
ヒートテックタートルネックT（9分袖）,"肌ざわりよくフィットしてまっせ！
冬のゴルフプレイヤーに、お薦めです。",4,男性,回答しない
ヒートテックタートルネックT（9分袖）,"肌に密着するようで違和感なく着れるので、シャツやセーターの下で袖が丸まることもなく快適に過ごせます。
暖かさは汗ばむことのない適温で過ごせます。
襟が長いので前後の判断に迷います。",4,男性,50代
ヒートテックタートルネックT（9分袖）,やっぱりヒートテックはユニクロが一番だと思いました。,5,女性,50代
ヒートテックタートルネックT（9分袖）,ワイシャツの下に着用してます。程よい厚さでワイシャツの下に着用しても違和感ありません。,5,男性,40代
ヒートテックタートルネックT（9分袖）,首まであるのはやっぱり暖かいです。バイク乗りでも使えます。,5,男性,30代
ヒートテックタートルネックT（9分袖）,フィット感は、良好。ほどよいストレッチが、利いている。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"首が温かいと全身が温かい。以前から
お気に入りです。
白も欲しいです。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"とにかく薄着で服を着るのをめんどくさがるから冬は小さい時から取り敢えずタートルに何か１枚が定番です。
首が有る無いはかなり違うと思う。お陰で？コロナやたいした風も引かずに過ごしてます。
扱い店舗や色が少ないのが残念ですが。",5,女性,40代
ヒートテックタートルネックT（9分袖）,パジャマにしています。ネック部分がレディースよりも長いところが気に入っています。ただ、9分袖なのでMサイズの私でも9分袖です。8分袖が出たら家族の仕事用インナー用に購入します！！,4,女性,回答しない
ヒートテックタートルネックT（9分袖）,"毎年購入しようと思いながら出遅れて売り切れ状態でいたが、今年は在庫が豊富で手に入りました。
仕事ではヒートテックＶネックを着用し、寒さ対策の効果を実感していましたが、今回購入したタートルは更に暖かく感じます。
やはり首元が守られている事が最大の要因だと思います。
伸縮性もよく体の動きを邪魔しない所も良いですね！
とても気に入っています。
",5,男性,50代
ヒートテックタートルネックT（9分袖）,"サイズの割に首の丈が短いのか、シワシワに見えてしまう
タートルネックはゆったり感がほしいかな",2,男性,40代
ヒートテックタートルネックT（9分袖）,"素材も気に入ってますがカラーをもっとあればいいと思います
５着共黒かグレーでは…",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"着心地が良くて、やはり暖かい。
また、価格も手ごろ。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,着ていると思わせないくらいの着心地の良さとフィット感が気に入りました,4,男性,40代
ヒートテックタートルネックT（9分袖）,"ピッタリ目のシャツも邪魔をしないデザインのフィット感です
ネルシャツの下に着用すれば、
首元も暖かく最高です",5,男性,40代
ヒートテックタートルネックT（9分袖）,"仕事で作業服の下に着てますが首周りが暖かくて全身も暖かくなります。一日中外で仕事するときは極暖を着ますが出たり入ったりの時は普通のヒートテックで丁度良い感じです。
今までは袖が長くて上着から出てしまうことがありましたが９分丈でピッタリです。
３枚買って毎日着回しています。",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"肌に馴染んで、寒さを感じない
配達のしごとなのでありがたい。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,寒くなって来たので、トレーナーの下に着たくて、店舗で探したのですが、置いていないそうです。一枚だけ置いてある物を購入させていただきましたが、タートルネックは冬場はかなり使うので、いつも店舗に置いて欲しいです！womanのは置いてあるのに残念です。,5,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,"もっと薄い素材が良いと思う
配色も増やして欲しいグレイでも薄い色や濃い色など
",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,首の長さと締まりの感じが良いので着心地が良かった。,4,男性,40代
ヒートテックタートルネックT（9分袖）,"薄手であったかさはよくわからないけど、着ないよりはあったかいのかな？
メンズのものは袖が詰まっているので、このデザインが気に入り購入しました。
今年もお世話になります！
",4,女性,30代
ヒートテックタートルネックT（9分袖）,"部屋着としても、外出時に重ね着としても使い回し抜群です！
首が暖かいと体感温度が全然違って、室内暖房費の節約にも繋がっています。",5,男性,50代
ヒートテックタートルネックT（9分袖）,タートルネックは首がチクチクすることが多かったのですが、これはまったくチクチクしません。寒い日の自転車用に購入しました。タートルネックの上にウィンドブレーカー着てましたが、気温10度台だとちょっと寒かったです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,年々良くなるヒートテック！とても暖かくて着心地が良いです。毎年買い替えがお勧めです！,5,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,"今まで家族の中で主人だけがこのヒートテックの良さを信じず、いつもいらない！いらない！と言っていました。
今回ちょっお試してみようかな、、と。
早速着させてみると、薄くてあったかい！と。ほらね、、とみんなに言われていました。やっとヒートテックデビュー‼︎
外に行く時は毎回着ています笑 
早く買っておけばよかったのに、、、",5,女性,40代
ヒートテックタートルネックT（9分袖）,窮屈なのが嫌いなので　　170センチ　６５キロ　Lサイズでちょうどよく　首が暖かいのでウォームビズに最適だと思う,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,このタイプのタートルネックを他所ではなかなか見かけないので毎シーズン新しく買って利用しています,5,男性,40代
ヒートテックタートルネックT（9分袖）,女性ものだと首元がクタッとしてくるので、男性用を着用しています。首のところがフィットして暖かいです。丈も長いので腰のほうも暖かい。,5,女性,60代以上
ヒートテックタートルネックT（9分袖）,まずハイネックのシャツがUNIQLOさん以外にほとんどない。この商品は着心地がとてもよくとても暖かい。洗濯してもすぐ乾いて首周りも伸びることなく長く使えそうです。お勧めです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,この価格でこの暖かさにびっくり、昨年まで主に半袖のクルーネックヒートテックを着用していましたが、今年はタートルネックを購入してみました。薄くて動き易い上に暖かいのでとても気に入っています。サイズは昨年XLサイズを購入して少し窮屈だったのでXXLにしました。ゆったり着用出来て満足です。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"暖かさ自体は極暖の方が暖かいのですが、細身のシャツのインナーにしたり等ではこちらに軍配が上がります。
薄いのにしっかり暖かいですし、何より重ね着コーデの1番下に着るのにかなり重宝します。",5,男性,40代
ヒートテックタートルネックT（9分袖）,"ヒートテックがどれだけ暖かいか？
十分暖かい！服の下にゴムなどあれば良いかな、自分はズボンにインしてます。",4,男性,50代
ヒートテックタートルネックT（9分袖）,ワイシャツの下に着ても動きやすく、それでいて寒さ対策も十分です。首回りの毛玉が少々気になりますが、１冬であれば2枚あれば10-11月は充分乗り越えられます。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"シャツの下に着てもごわごわせずに暖かく過ごせます。
色が二色なので、他の色も作って欲しいです。",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,肉厚で少し首が詰まってます。重ね着というより1枚で着る方が良いかんじです！,5,男性,30代
ヒートテックタートルネックT（9分袖）,寝る時に首元が、寒くないように80代の父に購入。首元が苦しくなく気にいり、毎日着ているため追加購入しました。欲を言えば明るいカラーもほしい。,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,メンズのタートルネックなので女性が着ると首元はやや緩く感じるかもしれませんがむしろそこがいいです。レディースのタートルネックのピタっとしたフィット感があまり好きではなく熱く感じてしまうので窮屈な感じがなくゆるっと首元が暖かくて分厚くなくこの時期のインナーの最適解ではないでしょうか。９分袖でリブ付きなので思ったより袖が余る感じもなくてヒートテックのタートルネックはもうメンズで買おうかなと思ってしまう程です。,5,女性,40代
ヒートテックタートルネックT（9分袖）,"どちらかと言えば、インナーのヒートテックとあまりかわらないので、外見せを意識して買うと違うかもしれない
着心地良いインナーと思って頂きたい",4,男性,40代
ヒートテックタートルネックT（9分袖）,"私の住んでいる所は寒いので、首もとまで覆ってくれるこのアイテムはとても良いです。
以前はは、色々な模様入りもあったのですが、この頃はベーシックなものばかり。
以前のようにバリエーションがあってもよいのでは？",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックでも暖かいのにヒートテックで重宝してます。この値段でコスパもいい❗❗,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"かなり前に購入。伸び切って薄くなっていたので、新調しました。
首もフィット。海上で、秋ごろ着用しています。",5,男性,50代
ヒートテックタートルネックT（9分袖）,ふんわり首が温かく手触り最高です。又、機会があれば絶対購入したい,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,フィット感、とても良いです。色もインナーとしては、無難な色だと思います。size的には、我々団塊の世代は、どうしても昭和体系で、ズングリムックリ、手足が短く、お腹の出っ張りを基準にあわせると、手足が引きずる程長かったり、手足にあわせると、お腹が入らなかったり、今の若い方々基準に、作られていると、どうしても難しいですね～。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックは、ほとんど着たことないのですが、とても温かく最高です！！,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,首周りも暖かくこれからの季節に重宝しそうです、カラーバリエーションがあればよいかな。,3,男性,回答しない
ヒートテックタートルネックT（9分袖）,体にフィットして、洋服ラインに響かず着れるので良い。着ていて暖かいので、厚着せず過ごせる。,4,男性,20代
ヒートテックタートルネックT（9分袖）,生地が滑らかで，着心地よし。やや腕がタイトすぎるかも。,4,男性,50代
ヒートテックタートルネックT（9分袖）,"タートルネックを購入しました。
首下が大変暖かくいい感じです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"仕事でプライベートで永年利用しています。同様他社の製品を浮気して買って使ってみたりしていますが、やはり保温性は優れていると実感しています。
今回は体型の変化もありピッタリサイズからゆとりのあるサイズアップにしました。生地の保温性でピッタリサイズで着こなす以外に、ゆとりのサイズでヒートテック内に空気の層を保った着こなし方もアリだと感じました。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,前に買ったから友達におすすめし購入するに居たりました。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"毎年１～２枚ずつ買って古いのと交換しています。
寒い日も首まで覆ってくれるのであったかいです。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,滑らかで柔らかい素材のため首が苦しいとかチクチクすることがなく、しかも暖かい。手放せません。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"長年愛用してます。
冬定番のヒートテックやっぱり良い",5,男性,50代
ヒートテックタートルネックT（9分袖）,"色味は何にでも合わせられる黒で
薄くて重たく感じないのに暖かく
着膨れしなくても寒くありません。",5,男性,40代
ヒートテックタートルネックT（9分袖）,セーターのインナーに着ています。ごわつかずにスッキリ着ることができるのでお気に入りです。,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,薄手でもなく厚手でも無い丁度の厚さで、暖かく動きやすいため、冬のゴルフに重宝しています。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"毎年購入しています。
タートルネックは首元も暖かくて、仕事にも普段着にも仕様しています。
お気に入りです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"たぁとるねっく　で　この季節にぴったり
紺色があれば、もっと良かった。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,他の方のコメントにもあったが、首部分が上手く折れず、クシャクシャになる。そういう商品なのでしょうが、ピシッとならず、やはり気持ち悪いです。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックなので暖かく、シャツのインナーに丁度いいです。,3,男性,回答しない
ヒートテックタートルネックT（9分袖）,これまで極暖タートルを着ていたので、今回購入した商品がとても薄く思えました。でも、見た目や着心地と違って、思ったよりも暖かくてちょっと意外でした。,4,男性,40代
ヒートテックタートルネックT（9分袖）,"タートルネック、今まで首が短いので、避けていましたが、これからの季節に重宝しそうなので、期間限定で初買いしました。
首の違和感なく、重宝しそうです。
色違いリピート買い予定です。",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"首に冷気を感じると全身が寒く感じられるため購入。はやり暖かい。
176cm、65kgでサイズL。
フィット感は首から体まで違和感ないのでちょうど良いと感じる。",5,男性,40代
ヒートテックタートルネックT（9分袖）,"久々のタートルネックです。
寒さが厳しくなりそうなこの冬、屋外行動が復活してきた今季向けに新規購入しました。
安定安心のヒートテックかつタートルネックで暖かさを漏らさず満喫できます。",5,男性,50代
ヒートテックタートルネックT（9分袖）,肌着としてはいいのですが、外出する際には重ね着しないといけないので、あと色が色々あったらいいと思います。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,"タートルネックで幅広い服装が出来る。
中はこれだけで、ダウンジャケットでも大丈夫かと思う。",5,男性,50代
ヒートテックタートルネックT（9分袖）,全身にフィットしてインナーとしても首回りのアクセントとしても暖かく着こなせるので冬には万能アイテムです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,ピッタリとフィットして、とってもあったか〜かったです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,首をカバーするものとしてネックゲーターを使っていたが、業業しくちょうど良いのが無いか探していたがこれがちょうどよかった、今(2022/12/08)店頭にないのが不便だったが後二、三枚欲しくなった。北海道旅行に使用する予定特にスキーに。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"肌触りよくあったかい
毎年メンズを選んでいます
家事をするには袖が絞ってあるのがいいんですよね
袖まくりしてもずれてこないので",5,女性,50代
ヒートテックタートルネックT（9分袖）,"フィット感が特に首もとがぴったりしているので、とてもあたたかく、セーターの下に来てもかさばらない。
また、お洗濯に対しての耐久性も良く、よれにくいのがとても気に入っています❗
",5,男性,50代
ヒートテックタートルネックT（9分袖）,"今回は、節電対策も踏まえて
ヒートテックタートルwomen3XLと
このmenの重ね着にしました。
タートル2枚重さねは、ストールやマフラーをしなくて良いので快適です。

今までの冬、ヒートテックの
women3XLとmenの T首の2枚重ね着でした。
部屋着、家中着にウルトラライトダウンを使用しています。
春秋は、ウルトラライトダウンベストや
そのロングベスト、リラックスコートをカーディガンがわりにとても良いです。
冬は、ウルトラライトダウンロングコート、
ウルトラライトダウン超ロングコートを使用、軽くて暖かくで良いです。

フリースやセーターは肩が凝ったり動きにくいので、ヒートテック着て、寒ければ
とても軽いウルトラライトダウンを使用が一番良いです。
我家は古い家で、冬寒く、夏暑いのです。",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"初めてヒートテックのタートル買いましたー^_^
暖かくて軽い^_^",4,女性,60代以上
ヒートテックタートルネックT（9分袖）,薄いけども暖かいです。サイズもまあまあなところですが、着丈がもう少し長くても良いと思います。,5,男性,50代
ヒートテックタートルネックT（9分袖）,旦那の仕事用に購入しました。肩こりもちでタートルネック嫌いの旦那が暖かいと喜んで着てるので買って良かったです。,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,北海道民ですので、冬の寒さは半端ないです。暖かい恰好してもやはり首周りは寒いですが、これを着れば防げるので最高ですね。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"毎年、この季節になったら夫婦二人とも愛用します。
立ち仕事のため、厚すぎると
仕事しにくいのですが、このあつさに二人とも大満足です。
",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,軽くて暖かいです。首周りが楽なのでワンサイズ上がおすすめです。,4,回答しない,回答しない
ヒートテックタートルネックT（9分袖）,"主人の為に昨年から購入しています
残念ながらグレーは洗濯回数が増えるとハイネック先端の色が変わり、よれた感じになる。
黒は大丈夫です。同じ商品なのに黒とグレーは最初から手触りが違うせいだと思う
昨年から人気商品なのにどーして限定店舗扱いなのか❓❓❓
黒、グレー以外の色もあったら良いと思う",4,男性,60代以上
